resultId,raceId,year,position,driverId,driverRef,constructorId,constructorRecent
18464,763,1959,16.0,479,brooks,6,ferrari
18465,764,1959,1.0,360,mclaren,170,cooper
18466,764,1959,2.0,427,trintignant,170,cooper
18467,764,1959,3.0,479,brooks,6,ferrari
18468,764,1959,4.0,356,jack_brabham,170,cooper
18469,764,1959,5.0,404,ireland,32,team_lotus
18470,764,1959,6.0,476,trips,6,ferrari
18471,764,1959,7.0,572,blanchard,95,porsche
18472,764,1959,8.0,477,allison,6,ferrari
18473,764,1959,8.0,456,salvadori,167,cooper
18474,764,1959,8.0,449,ward,113,kurtis_kraft
18475,764,1959,8.0,573,tomaso,168,cooper
18476,764,1959,8.0,403,phil_hill,6,ferrari
18477,764,1959,8.0,567,orey,124,tec
18478,764,1959,8.0,475,moss,170,cooper
18479,764,1959,8.0,501,schell,170,cooper
18480,764,1959,8.0,574,constantine,169,cooper
18481,764,1959,8.0,502,stacey,32,team_lotus
18482,764,1959,8.0,575,said,125,connaught
18483,764,1959,8.0,576,cade,105,maserati
18484,765,1958,1.0,475,moss,87,cooper
18485,765,1958,2.0,577,musso,6,ferrari
18486,765,1958,3.0,578,hawthorn,6,ferrari
18487,765,1958,4.0,579,fangio,105,maserati
18488,765,1958,5.0,554,behra,105,maserati
18489,765,1958,6.0,501,schell,105,maserati
18490,765,1958,7.0,496,menditeguy,105,maserati
18491,765,1958,8.0,580,godia,105,maserati
18492,765,1958,9.0,547,gould,105,maserati
18493,765,1958,10.0,581,collins,6,ferrari
18494,766,1958,1.0,427,trintignant,87,cooper
18495,766,1958,2.0,577,musso,6,ferrari
18496,766,1958,3.0,581,collins,6,ferrari
18497,766,1958,4.0,356,jack_brabham,87,cooper
18498,766,1958,5.0,501,schell,66,brm
18499,766,1958,6.0,477,allison,32,team_lotus
18500,766,1958,7.0,476,trips,6,ferrari
18501,766,1958,7.0,347,bonnier,105,maserati
18502,766,1958,7.0,289,hill,32,team_lotus
18503,766,1958,7.0,456,salvadori,87,cooper
18504,766,1958,7.0,578,hawthorn,6,ferrari
18505,766,1958,7.0,475,moss,118,vanwall
18506,766,1958,7.0,554,behra,66,brm
18507,766,1958,7.0,483,scarlatti,105,maserati
18508,766,1958,7.0,479,brooks,118,vanwall
18509,766,1958,7.0,590,lewis-evans,118,vanwall
18510,766,1958,7.0,541,flockhart,87,cooper
18511,766,1958,7.0,582,kavanagh,105,maserati
18512,766,1958,7.0,583,gerini,105,maserati
18513,766,1958,7.0,584,kessler,125,connaught
18514,766,1958,7.0,585,emery,125,connaught
18515,766,1958,7.0,551,filippis,105,maserati
18516,766,1958,7.0,553,testut,105,maserati
18517,766,1958,7.0,543,cabianca,127,osca
18518,766,1958,7.0,586,piotti,127,osca
18519,766,1958,7.0,547,gould,105,maserati
18520,766,1958,7.0,541,flockhart,66,brm
18521,766,1958,7.0,587,ecclestone,125,connaught
18522,766,1958,7.0,588,taramazzo,105,maserati
18523,766,1958,7.0,589,chiron,105,maserati
18524,766,1958,7.0,580,godia,105,maserati
18525,767,1958,1.0,475,moss,118,vanwall
18526,767,1958,2.0,501,schell,66,brm
18527,767,1958,3.0,554,behra,66,brm
18528,767,1958,4.0,456,salvadori,87,cooper
18529,767,1958,5.0,578,hawthorn,6,ferrari
18530,767,1958,6.0,477,allison,32,team_lotus
18531,767,1958,7.0,577,musso,6,ferrari
18532,767,1958,8.0,356,jack_brabham,87,cooper
18533,767,1958,9.0,427,trintignant,87,cooper
18534,767,1958,10.0,347,bonnier,105,maserati
18535,767,1958,11.0,430,beaufort,95,porsche
18536,767,1958,12.0,483,scarlatti,105,maserati
18537,767,1958,12.0,590,lewis-evans,118,vanwall
18538,767,1958,12.0,289,hill,32,team_lotus
18539,767,1958,12.0,581,collins,6,ferrari
18540,767,1958,12.0,418,gregory,105,maserati
18541,767,1958,12.0,479,brooks,118,vanwall
18542,767,1958,12.0,547,gould,105,maserati
18543,768,1958,1.0,525,bryan,108,epperly
18544,768,1958,2.0,591,george_amick,108,epperly
18545,768,1958,3.0,533,boyd,113,kurtis_kraft
18546,768,1958,4.0,529,bettenhausen,108,epperly
18547,768,1958,5.0,509,rathmann,108,epperly
18548,768,1958,6.0,592,reece,107,watson
18549,768,1958,7.0,528,freeland,109,phillips
18550,768,1958,8.0,564,larson,107,watson
18551,768,1958,9.0,513,johnson,113,kurtis_kraft
18552,768,1958,10.0,560,cheesbourg,113,kurtis_kraft
18553,768,1958,11.0,558,keller,113,kurtis_kraft
18554,768,1958,12.0,593,parsons,113,kurtis_kraft
18555,768,1958,13.0,594,tolan,114,kuzma
18556,768,1958,14.0,516,christie,113,kurtis_kraft
18557,768,1958,14.0,539,dempsey_wilson,114,kuzma
18558,768,1958,14.0,531,foyt,114,kuzma
18559,768,1958,14.0,565,magill,113,kurtis_kraft
18560,768,1958,14.0,555,paul_russo,113,kurtis_kraft
18561,768,1958,14.0,523,templeman,113,kurtis_kraft
18562,768,1958,14.0,449,ward,110,lesovsky
18563,768,1958,14.0,595,garrett,113,kurtis_kraft
18564,768,1958,14.0,527,sachs,114,kuzma
18565,768,1958,14.0,512,thomson,113,kurtis_kraft
18566,768,1958,14.0,563,weyant,120,dunn
18567,768,1958,14.0,562,turner,110,lesovsky
18568,768,1958,14.0,514,veith,113,kurtis_kraft
18569,768,1958,14.0,537,dick_rathmann,107,watson
18570,768,1958,14.0,596,elisian,107,watson
18571,768,1958,14.0,597,connor,113,kurtis_kraft
18572,768,1958,14.0,510,goldsmith,113,kurtis_kraft
18573,768,1958,14.0,598,jerry_unser,113,kurtis_kraft
18574,768,1958,14.0,536,sutton,113,kurtis_kraft
18575,768,1958,14.0,599,bisch,114,kuzma
18576,769,1958,1.0,479,brooks,118,vanwall
18577,769,1958,2.0,578,hawthorn,6,ferrari
18578,769,1958,3.0,590,lewis-evans,118,vanwall
18579,769,1958,4.0,477,allison,32,team_lotus
18580,769,1958,5.0,501,schell,66,brm
18581,769,1958,6.0,482,gendebien,6,ferrari
18582,769,1958,7.0,427,trintignant,105,maserati
18583,769,1958,8.0,456,salvadori,87,cooper
18584,769,1958,9.0,347,bonnier,105,maserati
18585,769,1958,10.0,551,filippis,105,maserati
18586,769,1958,11.0,580,godia,105,maserati
18587,769,1958,11.0,356,jack_brabham,87,cooper
18588,769,1958,11.0,289,hill,32,team_lotus
18589,769,1958,11.0,577,musso,6,ferrari
18590,769,1958,11.0,581,collins,6,ferrari
18591,769,1958,11.0,554,behra,66,brm
18592,769,1958,11.0,455,seidel,105,maserati
18593,769,1958,11.0,475,moss,118,vanwall
18594,769,1958,11.0,418,gregory,105,maserati
18595,770,1958,1.0,578,hawthorn,6,ferrari
18596,770,1958,2.0,475,moss,118,vanwall
18597,770,1958,3.0,476,trips,6,ferrari
18598,770,1958,4.0,579,fangio,105,maserati
18599,770,1958,5.0,581,collins,6,ferrari
18600,770,1958,6.0,356,jack_brabham,87,cooper
18601,770,1958,7.0,403,phil_hill,105,maserati
18602,770,1958,8.0,347,bonnier,105,maserati
18603,770,1958,9.0,583,gerini,105,maserati
18604,770,1958,10.0,526,ruttman,105,maserati
18605,770,1958,11.0,456,salvadori,87,cooper
18606,770,1958,12.0,501,schell,66,brm
18607,770,1958,12.0,554,behra,66,brm
18608,770,1958,12.0,590,lewis-evans,118,vanwall
18609,770,1958,12.0,289,hill,32,team_lotus
18610,770,1958,12.0,580,godia,105,maserati
18611,770,1958,12.0,427,trintignant,66,brm
18612,770,1958,12.0,479,brooks,118,vanwall
18613,770,1958,12.0,577,musso,6,ferrari
18614,770,1958,12.0,566,shelby,105,maserati
18615,770,1958,12.0,477,allison,32,team_lotus
18616,771,1958,1.0,581,collins,6,ferrari
18617,771,1958,2.0,578,hawthorn,6,ferrari
18618,771,1958,3.0,456,salvadori,87,cooper
18619,771,1958,4.0,590,lewis-evans,118,vanwall
18620,771,1958,5.0,501,schell,66,brm
18621,771,1958,6.0,356,jack_brabham,87,cooper
18622,771,1958,7.0,479,brooks,118,vanwall
18623,771,1958,8.0,427,trintignant,87,cooper
18624,771,1958,9.0,566,shelby,105,maserati
18625,771,1958,10.0,476,trips,6,ferrari
18626,771,1958,10.0,347,bonnier,105,maserati
18627,771,1958,10.0,583,gerini,105,maserati
18628,771,1958,10.0,437,burgess,87,cooper
18629,771,1958,10.0,475,moss,118,vanwall
18630,771,1958,10.0,477,allison,32,team_lotus
18631,771,1958,10.0,554,behra,66,brm
18632,771,1958,10.0,549,bueb,125,connaught
18633,771,1958,10.0,502,stacey,32,team_lotus
18634,771,1958,10.0,289,hill,32,team_lotus
18635,771,1958,10.0,486,fairman,125,connaught
18636,772,1958,1.0,479,brooks,118,vanwall
18637,772,1958,2.0,456,salvadori,87,cooper
18638,772,1958,3.0,427,trintignant,87,cooper
18639,772,1958,4.0,476,trips,6,ferrari
18640,772,1958,5.0,360,mclaren,87,cooper
18641,772,1958,6.0,431,barth,95,porsche
18642,772,1958,7.0,437,burgess,87,cooper
18643,772,1958,8.0,459,marsh,87,cooper
18644,772,1958,9.0,403,phil_hill,6,ferrari
18645,772,1958,10.0,477,allison,32,team_lotus
18646,772,1958,11.0,549,bueb,32,team_lotus
18647,772,1958,12.0,578,hawthorn,6,ferrari
18648,772,1958,12.0,581,collins,6,ferrari
18649,772,1958,12.0,455,seidel,87,cooper
18650,772,1958,12.0,501,schell,66,brm
18651,772,1958,12.0,600,goethals,87,cooper
18652,772,1958,12.0,289,hill,32,team_lotus
18653,772,1958,12.0,554,behra,66,brm
18654,772,1958,12.0,430,beaufort,95,porsche
18655,772,1958,12.0,478,herrmann,105,maserati
18656,772,1958,12.0,475,moss,118,vanwall
18657,772,1958,12.0,601,gibson,87,cooper
18658,772,1958,12.0,484,naylor,87,cooper
18659,772,1958,12.0,356,jack_brabham,87,cooper
18660,772,1958,12.0,347,bonnier,105,maserati
18661,772,1958,12.0,526,ruttman,105,maserati
18662,773,1958,1.0,475,moss,118,vanwall
18663,773,1958,2.0,578,hawthorn,6,ferrari
18664,773,1958,3.0,590,lewis-evans,118,vanwall
18665,773,1958,4.0,554,behra,66,brm
18666,773,1958,5.0,476,trips,6,ferrari
18667,773,1958,6.0,501,schell,66,brm
18668,773,1958,7.0,356,jack_brabham,87,cooper
18669,773,1958,8.0,427,trintignant,87,cooper
18670,773,1958,9.0,456,salvadori,87,cooper
18671,773,1958,10.0,566,shelby,105,maserati
18672,773,1958,10.0,479,brooks,118,vanwall
18673,773,1958,10.0,289,hill,32,team_lotus
18674,773,1958,10.0,477,allison,105,maserati
18675,773,1958,10.0,347,bonnier,105,maserati
18676,773,1958,10.0,551,filippis,105,maserati
18677,774,1958,1.0,479,brooks,118,vanwall
18678,774,1958,2.0,578,hawthorn,6,ferrari
18679,774,1958,3.0,403,phil_hill,6,ferrari
18680,774,1958,4.0,418,gregory,105,maserati
18681,774,1958,5.0,456,salvadori,87,cooper
18682,774,1958,6.0,289,hill,32,team_lotus
18683,774,1958,7.0,477,allison,32,team_lotus
18684,774,1958,8.0,551,filippis,105,maserati
18685,774,1958,8.0,543,cabianca,105,maserati
18686,774,1958,8.0,554,behra,66,brm
18687,774,1958,8.0,478,herrmann,105,maserati
18688,774,1958,8.0,590,lewis-evans,118,vanwall
18689,774,1958,8.0,427,trintignant,87,cooper
18690,774,1958,8.0,475,moss,118,vanwall
18691,774,1958,8.0,347,bonnier,66,brm
18692,774,1958,8.0,482,gendebien,6,ferrari
18693,774,1958,8.0,583,gerini,105,maserati
18694,774,1958,8.0,566,shelby,105,maserati
18695,774,1958,8.0,476,trips,6,ferrari
18696,774,1958,8.0,501,schell,66,brm
18697,774,1958,8.0,356,jack_brabham,87,cooper
18698,775,1958,1.0,475,moss,118,vanwall
18699,775,1958,2.0,578,hawthorn,6,ferrari
18700,775,1958,3.0,403,phil_hill,6,ferrari
18701,775,1958,4.0,347,bonnier,66,brm
18702,775,1958,5.0,501,schell,66,brm
18703,775,1958,6.0,418,gregory,105,maserati
18704,775,1958,7.0,456,salvadori,87,cooper
18705,775,1958,8.0,486,fairman,87,cooper
18706,775,1958,9.0,478,herrmann,105,maserati
18707,775,1958,10.0,477,allison,32,team_lotus
18708,775,1958,11.0,356,jack_brabham,87,cooper
18709,775,1958,12.0,583,gerini,105,maserati
18710,775,1958,13.0,360,mclaren,87,cooper
18711,775,1958,14.0,602,la_caze,87,cooper
18712,775,1958,15.0,603,guelfi,87,cooper
18713,775,1958,16.0,289,hill,32,team_lotus
18714,775,1958,17.0,590,lewis-evans,118,vanwall
18715,775,1958,17.0,604,picard,87,cooper
18716,775,1958,17.0,605,bridger,87,cooper
18717,775,1958,17.0,479,brooks,118,vanwall
18718,775,1958,17.0,482,gendebien,6,ferrari
18719,775,1958,17.0,554,behra,66,brm
18720,775,1958,17.0,455,seidel,87,cooper
18721,775,1958,17.0,541,flockhart,66,brm
18722,775,1958,17.0,427,trintignant,87,cooper
18723,776,1957,1.0,579,fangio,105,maserati
18724,776,1957,2.0,554,behra,105,maserati
18725,776,1957,3.0,496,menditeguy,105,maserati
18726,776,1957,4.0,501,schell,105,maserati
18727,776,1957,5.0,606,portago,6,ferrari
18728,776,1957,6.0,607,perdisa,6,ferrari
18729,776,1957,7.0,347,bonnier,105,maserati
18730,776,1957,8.0,475,moss,105,maserati
18731,776,1957,9.0,573,tomaso,6,ferrari
18732,776,1957,10.0,586,piotti,105,maserati
18733,776,1957,11.0,608,castellotti,6,ferrari
18734,776,1957,11.0,578,hawthorn,6,ferrari
18735,776,1957,11.0,577,musso,6,ferrari
18736,776,1957,11.0,581,collins,6,ferrari
18737,777,1957,1.0,579,fangio,105,maserati
18738,777,1957,2.0,479,brooks,118,vanwall
18739,777,1957,3.0,418,gregory,105,maserati
18740,777,1957,4.0,590,lewis-evans,125,connaught
18741,777,1957,5.0,427,trintignant,6,ferrari
18742,777,1957,6.0,356,jack_brabham,87,cooper
18743,777,1957,7.0,476,trips,6,ferrari
18744,777,1957,7.0,483,scarlatti,105,maserati
18745,777,1957,7.0,541,flockhart,66,brm
18746,777,1957,7.0,496,menditeguy,105,maserati
18747,777,1957,7.0,549,bueb,125,connaught
18748,777,1957,7.0,501,schell,105,maserati
18749,777,1957,7.0,547,gould,105,maserati
18750,777,1957,7.0,581,collins,6,ferrari
18751,777,1957,7.0,475,moss,118,vanwall
18752,777,1957,7.0,578,hawthorn,6,ferrari
18753,777,1957,7.0,456,salvadori,66,brm
18754,777,1957,7.0,478,herrmann,105,maserati
18755,777,1957,7.0,609,simon,105,maserati
18756,777,1957,7.0,586,piotti,105,maserati
18757,777,1957,7.0,610,leston,87,cooper
18758,778,1957,1.0,611,hanks,108,epperly
18759,778,1957,2.0,509,rathmann,108,epperly
18760,778,1957,3.0,525,bryan,114,kuzma
18761,778,1957,4.0,555,paul_russo,113,kurtis_kraft
18762,778,1957,5.0,612,linden,113,kurtis_kraft
18763,778,1957,6.0,533,boyd,113,kurtis_kraft
18764,778,1957,7.0,613,teague,113,kurtis_kraft
18765,778,1957,8.0,597,connor,113,kurtis_kraft
18766,778,1957,9.0,514,veith,109,phillips
18767,778,1957,10.0,520,hartley,110,lesovsky
18768,778,1957,11.0,562,turner,113,kurtis_kraft
18769,778,1957,12.0,512,thomson,114,kuzma
18770,778,1957,13.0,516,christie,113,kurtis_kraft
18771,778,1957,14.0,563,weyant,114,kuzma
18772,778,1957,15.0,529,bettenhausen,113,kurtis_kraft
18773,778,1957,16.0,593,parsons,113,kurtis_kraft
18774,778,1957,17.0,528,freeland,113,kurtis_kraft
18775,778,1957,18.0,592,reece,113,kurtis_kraft
18776,778,1957,18.0,614,edmunds,113,kurtis_kraft
18777,778,1957,18.0,594,tolan,113,kurtis_kraft
18778,778,1957,18.0,538,herman,120,dunn
18779,778,1957,18.0,615,agabashian,113,kurtis_kraft
18780,778,1957,18.0,527,sachs,114,kuzma
18781,778,1957,18.0,565,magill,113,kurtis_kraft
18782,778,1957,18.0,513,johnson,113,kurtis_kraft
18783,778,1957,18.0,560,cheesbourg,113,kurtis_kraft
18784,778,1957,18.0,558,keller,113,kurtis_kraft
18785,778,1957,18.0,556,daywalt,113,kurtis_kraft
18786,778,1957,18.0,596,elisian,113,kurtis_kraft
18787,778,1957,18.0,449,ward,110,lesovsky
18788,778,1957,18.0,526,ruttman,107,watson
18789,778,1957,18.0,532,russo,113,kurtis_kraft
18790,778,1957,18.0,616,george,113,kurtis_kraft
18791,779,1957,1.0,579,fangio,105,maserati
18792,779,1957,2.0,577,musso,6,ferrari
18793,779,1957,3.0,581,collins,6,ferrari
18794,779,1957,4.0,578,hawthorn,6,ferrari
18795,779,1957,5.0,501,schell,105,maserati
18796,779,1957,6.0,554,behra,105,maserati
18797,779,1957,7.0,617,macdowel,87,cooper
18798,779,1957,8.0,496,menditeguy,105,maserati
18799,779,1957,8.0,590,lewis-evans,118,vanwall
18800,779,1957,8.0,456,salvadori,118,vanwall
18801,779,1957,8.0,618,mackay-fraser,66,brm
18802,779,1957,8.0,427,trintignant,6,ferrari
18803,779,1957,8.0,356,jack_brabham,87,cooper
18804,779,1957,8.0,547,gould,105,maserati
18805,779,1957,8.0,541,flockhart,66,brm
18806,780,1957,1.0,479,brooks,118,vanwall
18807,780,1957,2.0,577,musso,6,ferrari
18808,780,1957,3.0,578,hawthorn,6,ferrari
18809,780,1957,4.0,427,trintignant,6,ferrari
18810,780,1957,5.0,456,salvadori,87,cooper
18811,780,1957,6.0,619,gerard,87,cooper
18812,780,1957,7.0,590,lewis-evans,118,vanwall
18813,780,1957,8.0,549,bueb,105,maserati
18814,780,1957,9.0,356,jack_brabham,87,cooper
18815,780,1957,9.0,554,behra,105,maserati
18816,780,1957,9.0,581,collins,6,ferrari
18817,780,1957,9.0,475,moss,118,vanwall
18818,780,1957,9.0,579,fangio,105,maserati
18819,780,1957,9.0,486,fairman,66,brm
18820,780,1957,9.0,610,leston,66,brm
18821,780,1957,9.0,501,schell,105,maserati
18822,780,1957,9.0,496,menditeguy,105,maserati
18823,780,1957,9.0,347,bonnier,105,maserati
18824,780,1957,9.0,547,gould,105,maserati
18825,781,1957,1.0,579,fangio,105,maserati
18826,781,1957,2.0,578,hawthorn,6,ferrari
18827,781,1957,3.0,581,collins,6,ferrari
18828,781,1957,4.0,577,musso,6,ferrari
18829,781,1957,5.0,475,moss,118,vanwall
18830,781,1957,6.0,554,behra,105,maserati
18831,781,1957,7.0,501,schell,105,maserati
18832,781,1957,8.0,418,gregory,105,maserati
18833,781,1957,9.0,479,brooks,118,vanwall
18834,781,1957,10.0,483,scarlatti,105,maserati
18835,781,1957,11.0,506,halford,105,maserati
18836,781,1957,12.0,431,barth,95,porsche
18837,781,1957,13.0,484,naylor,87,cooper
18838,781,1957,14.0,430,beaufort,95,porsche
18839,781,1957,15.0,459,marsh,87,cooper
18840,781,1957,16.0,478,herrmann,105,maserati
18841,781,1957,16.0,620,maglioli,95,porsche
18842,781,1957,16.0,456,salvadori,87,cooper
18843,781,1957,16.0,580,godia,105,maserati
18844,781,1957,16.0,590,lewis-evans,118,vanwall
18845,781,1957,16.0,356,jack_brabham,87,cooper
18846,781,1957,16.0,621,england,87,cooper
18847,781,1957,16.0,601,gibson,87,cooper
18848,781,1957,16.0,547,gould,105,maserati
18849,782,1957,1.0,475,moss,118,vanwall
18850,782,1957,2.0,579,fangio,105,maserati
18851,782,1957,3.0,501,schell,105,maserati
18852,782,1957,4.0,418,gregory,105,maserati
18853,782,1957,5.0,590,lewis-evans,118,vanwall
18854,782,1957,6.0,483,scarlatti,105,maserati
18855,782,1957,7.0,356,jack_brabham,87,cooper
18856,782,1957,8.0,577,musso,6,ferrari
18857,782,1957,8.0,580,godia,105,maserati
18858,782,1957,8.0,506,halford,105,maserati
18859,782,1957,8.0,347,bonnier,105,maserati
18860,782,1957,8.0,554,behra,105,maserati
18861,782,1957,8.0,456,salvadori,87,cooper
18862,782,1957,8.0,479,brooks,118,vanwall
18863,782,1957,8.0,547,gould,105,maserati
18864,782,1957,8.0,586,piotti,105,maserati
18865,783,1957,1.0,475,moss,118,vanwall
18866,783,1957,2.0,579,fangio,105,maserati
18867,783,1957,3.0,476,trips,6,ferrari
18868,783,1957,4.0,418,gregory,105,maserati
18869,783,1957,5.0,483,scarlatti,105,maserati
18870,783,1957,6.0,578,hawthorn,6,ferrari
18871,783,1957,7.0,479,brooks,118,vanwall
18872,783,1957,8.0,577,musso,6,ferrari
18873,783,1957,9.0,580,godia,105,maserati
18874,783,1957,10.0,547,gould,105,maserati
18875,783,1957,11.0,609,simon,105,maserati
18876,783,1957,12.0,581,collins,6,ferrari
18877,783,1957,12.0,590,lewis-evans,118,vanwall
18878,783,1957,12.0,554,behra,105,maserati
18879,783,1957,12.0,506,halford,105,maserati
18880,783,1957,12.0,501,schell,105,maserati
18881,783,1957,12.0,347,bonnier,105,maserati
18882,783,1957,12.0,586,piotti,105,maserati
18883,784,1956,1.0,577,musso,6,ferrari
18884,784,1956,2.0,554,behra,105,maserati
18885,784,1956,3.0,578,hawthorn,105,maserati
18886,784,1956,4.0,622,landi,105,maserati
18887,784,1956,5.0,482,gendebien,6,ferrari
18888,784,1956,6.0,623,uria,105,maserati
18889,784,1956,7.0,475,moss,105,maserati
18890,784,1956,7.0,581,collins,6,ferrari
18891,784,1956,7.0,586,piotti,105,maserati
18892,784,1956,7.0,496,menditeguy,105,maserati
18893,784,1956,7.0,608,castellotti,6,ferrari
18894,784,1956,7.0,498,gonzalez,105,maserati
18895,784,1956,7.0,579,fangio,6,ferrari
18896,785,1956,1.0,475,moss,105,maserati
18897,785,1956,2.0,581,collins,6,ferrari
18898,785,1956,3.0,554,behra,105,maserati
18899,785,1956,4.0,579,fangio,6,ferrari
18900,785,1956,5.0,624,ramos,128,gordini
18901,785,1956,6.0,625,bayol,128,gordini
18902,785,1956,7.0,607,perdisa,105,maserati
18903,785,1956,8.0,547,gould,105,maserati
18904,785,1956,9.0,626,manzon,128,gordini
18905,785,1956,9.0,627,rosier,105,maserati
18906,785,1956,9.0,608,castellotti,6,ferrari
18907,785,1956,9.0,427,trintignant,118,vanwall
18908,785,1956,9.0,501,schell,118,vanwall
18909,785,1956,9.0,577,musso,6,ferrari
18910,785,1956,9.0,483,scarlatti,6,ferrari
18911,785,1956,9.0,578,hawthorn,66,brm
18912,785,1956,9.0,479,brooks,66,brm
18913,785,1956,9.0,589,chiron,105,maserati
18914,786,1956,1.0,559,flaherty,107,watson
18915,786,1956,2.0,611,hanks,113,kurtis_kraft
18916,786,1956,3.0,528,freeland,109,phillips
18917,786,1956,4.0,593,parsons,113,kurtis_kraft
18918,786,1956,5.0,537,dick_rathmann,113,kurtis_kraft
18919,786,1956,6.0,628,sweikert,114,kuzma
18920,786,1956,7.0,514,veith,113,kurtis_kraft
18921,786,1956,8.0,449,ward,113,kurtis_kraft
18922,786,1956,9.0,592,reece,110,lesovsky
18923,786,1956,10.0,629,griffith,129,stevens
18924,786,1956,11.0,520,hartley,114,kuzma
18925,786,1956,12.0,615,agabashian,113,kurtis_kraft
18926,786,1956,13.0,516,christie,113,kurtis_kraft
18927,786,1956,14.0,558,keller,113,kurtis_kraft
18928,786,1956,15.0,513,johnson,114,kuzma
18929,786,1956,16.0,595,garrett,114,kuzma
18930,786,1956,17.0,630,dinsmore,113,kurtis_kraft
18931,786,1956,18.0,597,connor,113,kurtis_kraft
18932,786,1956,19.0,525,bryan,114,kuzma
18933,786,1956,20.0,509,rathmann,113,kurtis_kraft
18934,786,1956,20.0,594,tolan,113,kurtis_kraft
18935,786,1956,20.0,529,bettenhausen,113,kurtis_kraft
18936,786,1956,20.0,596,elisian,113,kurtis_kraft
18937,786,1956,20.0,556,daywalt,113,kurtis_kraft
18938,786,1956,20.0,562,turner,113,kurtis_kraft
18939,786,1956,20.0,631,andrews,113,kurtis_kraft
18940,786,1956,20.0,612,linden,113,kurtis_kraft
18941,786,1956,20.0,538,herman,113,kurtis_kraft
18942,786,1956,20.0,561,ray_crawford,113,kurtis_kraft
18943,786,1956,20.0,533,boyd,113,kurtis_kraft
18944,786,1956,20.0,526,ruttman,113,kurtis_kraft
18945,786,1956,20.0,512,thomson,114,kuzma
18946,786,1956,20.0,555,paul_russo,113,kurtis_kraft
18947,787,1956,1.0,581,collins,6,ferrari
18948,787,1956,2.0,632,frere,6,ferrari
18949,787,1956,3.0,607,perdisa,105,maserati
18950,787,1956,4.0,501,schell,118,vanwall
18951,787,1956,5.0,633,villoresi,105,maserati
18952,787,1956,6.0,429,andre_pilette,6,ferrari
18953,787,1956,7.0,554,behra,105,maserati
18954,787,1956,8.0,627,rosier,105,maserati
18955,787,1956,9.0,579,fangio,6,ferrari
18956,787,1956,9.0,427,trintignant,118,vanwall
18957,787,1956,9.0,475,moss,105,maserati
18958,787,1956,9.0,608,castellotti,6,ferrari
18959,787,1956,9.0,634,scotti,125,connaught
18960,787,1956,9.0,547,gould,105,maserati
18961,787,1956,9.0,580,godia,105,maserati
18962,788,1956,1.0,581,collins,6,ferrari
18963,788,1956,2.0,608,castellotti,6,ferrari
18964,788,1956,3.0,554,behra,105,maserati
18965,788,1956,4.0,579,fangio,6,ferrari
18966,788,1956,5.0,607,perdisa,105,maserati
18967,788,1956,6.0,627,rosier,105,maserati
18968,788,1956,7.0,580,godia,105,maserati
18969,788,1956,8.0,624,ramos,128,gordini
18970,788,1956,9.0,626,manzon,128,gordini
18971,788,1956,10.0,578,hawthorn,118,vanwall
18972,788,1956,11.0,429,andre_pilette,128,gordini
18973,788,1956,12.0,609,simon,105,maserati
18974,788,1956,12.0,624,ramos,105,maserati
18975,788,1956,12.0,482,gendebien,6,ferrari
18976,788,1956,12.0,633,villoresi,105,maserati
18977,788,1956,12.0,606,portago,6,ferrari
18978,788,1956,12.0,427,trintignant,130,bugatti
18979,788,1956,12.0,475,moss,105,maserati
18980,788,1956,12.0,501,schell,118,vanwall
18981,788,1956,12.0,635,chapman,118,vanwall
18982,789,1956,1.0,579,fangio,6,ferrari
18983,789,1956,2.0,606,portago,6,ferrari
18984,789,1956,3.0,554,behra,105,maserati
18985,789,1956,4.0,486,fairman,125,connaught
18986,789,1956,5.0,547,gould,105,maserati
18987,789,1956,6.0,633,villoresi,105,maserati
18988,789,1956,7.0,607,perdisa,105,maserati
18989,789,1956,8.0,580,godia,105,maserati
18990,789,1956,9.0,626,manzon,128,gordini
18991,789,1956,10.0,608,castellotti,6,ferrari
18992,789,1956,11.0,619,gerard,87,cooper
18993,789,1956,12.0,475,moss,105,maserati
18994,789,1956,12.0,501,schell,118,vanwall
18995,789,1956,12.0,636,titterington,125,connaught
18996,789,1956,12.0,427,trintignant,118,vanwall
18997,789,1956,12.0,624,ramos,128,gordini
18998,789,1956,12.0,581,collins,6,ferrari
18999,789,1956,12.0,456,salvadori,105,maserati
19000,789,1956,12.0,479,brooks,66,brm
19001,789,1956,12.0,578,hawthorn,66,brm
19002,789,1956,12.0,627,rosier,105,maserati
19003,789,1956,12.0,506,halford,105,maserati
19004,789,1956,12.0,620,maglioli,105,maserati
19005,789,1956,12.0,637,scott_Brown,125,connaught
19006,789,1956,12.0,585,emery,99,emeryson
19007,789,1956,12.0,356,jack_brabham,105,maserati
19008,789,1956,12.0,541,flockhart,66,brm
19009,789,1956,12.0,498,gonzalez,118,vanwall
19010,790,1956,1.0,579,fangio,6,ferrari
19011,790,1956,2.0,475,moss,105,maserati
19012,790,1956,3.0,554,behra,105,maserati
19013,790,1956,4.0,580,godia,105,maserati
19014,790,1956,5.0,627,rosier,105,maserati
19015,790,1956,6.0,506,halford,105,maserati
19016,790,1956,6.0,638,volonterio,105,maserati
19017,790,1956,6.0,639,milhoux,128,gordini
19018,790,1956,6.0,606,portago,6,ferrari
19019,790,1956,6.0,501,schell,105,maserati
