resultId,raceId,date,year,position,driverId,driverRef,constructorId,constructorRecent,era,street_circuit
359,35,2008-11-02,2008,11.0,9,kubica,2,sauber,V8 Era,False
360,35,2008-11-02,2008,12.0,3,rosberg,3,williams,V8 Era,False
361,35,2008-11-02,2008,13.0,18,button,11,mercedes,V8 Era,False
362,35,2008-11-02,2008,14.0,7,bourdais,5,rb,V8 Era,False
363,35,2008-11-02,2008,15.0,22,barrichello,11,mercedes,V8 Era,False
364,35,2008-11-02,2008,16.0,16,sutil,10,aston_martin,V8 Era,False
365,35,2008-11-02,2008,17.0,6,nakajima,3,williams,V8 Era,False
366,35,2008-11-02,2008,18.0,21,fisichella,10,aston_martin,V8 Era,False
367,35,2008-11-02,2008,19.0,12,piquet_jr,4,alpine,V8 Era,False
368,35,2008-11-02,2008,19.0,14,coulthard,9,red_bull,V8 Era,False
369,36,2007-03-18,2007,1.0,8,raikkonen,6,ferrari,V8 Era,True
370,36,2007-03-18,2007,2.0,4,alonso,1,mclaren,V8 Era,True
371,36,2007-03-18,2007,3.0,1,hamilton,1,mclaren,V8 Era,True
372,36,2007-03-18,2007,4.0,2,heidfeld,2,sauber,V8 Era,True
373,36,2007-03-18,2007,5.0,21,fisichella,4,alpine,V8 Era,True
374,36,2007-03-18,2007,6.0,13,massa,6,ferrari,V8 Era,True
375,36,2007-03-18,2007,7.0,3,rosberg,3,williams,V8 Era,True
376,36,2007-03-18,2007,8.0,23,ralf_schumacher,7,toyota,V8 Era,True
377,36,2007-03-18,2007,9.0,15,trulli,7,toyota,V8 Era,True
378,36,2007-03-18,2007,10.0,5,kovalainen,4,alpine,V8 Era,True
379,36,2007-03-18,2007,11.0,22,barrichello,11,mercedes,V8 Era,True
380,36,2007-03-18,2007,12.0,11,sato,8,super_aguri,V8 Era,True
381,36,2007-03-18,2007,13.0,17,webber,9,red_bull,V8 Era,True
382,36,2007-03-18,2007,14.0,24,liuzzi,5,rb,V8 Era,True
383,36,2007-03-18,2007,15.0,18,button,11,mercedes,V8 Era,True
384,36,2007-03-18,2007,16.0,19,davidson,8,super_aguri,V8 Era,True
385,36,2007-03-18,2007,17.0,16,sutil,12,aston_martin,V8 Era,True
386,36,2007-03-18,2007,18.0,25,wurz,3,williams,V8 Era,True
387,36,2007-03-18,2007,18.0,14,coulthard,9,red_bull,V8 Era,True
388,36,2007-03-18,2007,18.0,9,kubica,2,sauber,V8 Era,True
389,36,2007-03-18,2007,18.0,26,speed,5,rb,V8 Era,True
390,36,2007-03-18,2007,18.0,27,albers,12,aston_martin,V8 Era,True
391,37,2007-04-08,2007,1.0,4,alonso,1,mclaren,V8 Era,False
392,37,2007-04-08,2007,2.0,1,hamilton,1,mclaren,V8 Era,False
393,37,2007-04-08,2007,3.0,8,raikkonen,6,ferrari,V8 Era,False
394,37,2007-04-08,2007,4.0,2,heidfeld,2,sauber,V8 Era,False
395,37,2007-04-08,2007,5.0,13,massa,6,ferrari,V8 Era,False
396,37,2007-04-08,2007,6.0,21,fisichella,4,alpine,V8 Era,False
397,37,2007-04-08,2007,7.0,15,trulli,7,toyota,V8 Era,False
398,37,2007-04-08,2007,8.0,5,kovalainen,4,alpine,V8 Era,False
399,37,2007-04-08,2007,9.0,25,wurz,3,williams,V8 Era,False
400,37,2007-04-08,2007,10.0,17,webber,9,red_bull,V8 Era,False
401,37,2007-04-08,2007,11.0,22,barrichello,11,mercedes,V8 Era,False
402,37,2007-04-08,2007,12.0,18,button,11,mercedes,V8 Era,False
403,37,2007-04-08,2007,13.0,11,sato,8,super_aguri,V8 Era,False
404,37,2007-04-08,2007,14.0,26,speed,5,rb,V8 Era,False
405,37,2007-04-08,2007,15.0,23,ralf_schumacher,7,toyota,V8 Era,False
406,37,2007-04-08,2007,16.0,19,davidson,8,super_aguri,V8 Era,False
407,37,2007-04-08,2007,17.0,24,liuzzi,5,rb,V8 Era,False
408,37,2007-04-08,2007,18.0,9,kubica,2,sauber,V8 Era,False
409,37,2007-04-08,2007,19.0,3,rosberg,3,williams,V8 Era,False
410,37,2007-04-08,2007,19.0,14,coulthard,9,red_bull,V8 Era,False
411,37,2007-04-08,2007,19.0,27,albers,12,aston_martin,V8 Era,False
412,37,2007-04-08,2007,19.0,16,sutil,12,aston_martin,V8 Era,False
413,38,2007-04-15,2007,1.0,13,massa,6,ferrari,V8 Era,False
414,38,2007-04-15,2007,2.0,1,hamilton,1,mclaren,V8 Era,False
415,38,2007-04-15,2007,3.0,8,raikkonen,6,ferrari,V8 Era,False
416,38,2007-04-15,2007,4.0,2,heidfeld,2,sauber,V8 Era,False
417,38,2007-04-15,2007,5.0,4,alonso,1,mclaren,V8 Era,False
418,38,2007-04-15,2007,6.0,9,kubica,2,sauber,V8 Era,False
419,38,2007-04-15,2007,7.0,15,trulli,7,toyota,V8 Era,False
420,38,2007-04-15,2007,8.0,21,fisichella,4,alpine,V8 Era,False
421,38,2007-04-15,2007,9.0,5,kovalainen,4,alpine,V8 Era,False
422,38,2007-04-15,2007,10.0,3,rosberg,3,williams,V8 Era,False
423,38,2007-04-15,2007,11.0,25,wurz,3,williams,V8 Era,False
424,38,2007-04-15,2007,12.0,23,ralf_schumacher,7,toyota,V8 Era,False
425,38,2007-04-15,2007,13.0,22,barrichello,11,mercedes,V8 Era,False
426,38,2007-04-15,2007,14.0,27,albers,12,aston_martin,V8 Era,False
427,38,2007-04-15,2007,15.0,16,sutil,12,aston_martin,V8 Era,False
428,38,2007-04-15,2007,16.0,19,davidson,8,super_aguri,V8 Era,False
429,38,2007-04-15,2007,17.0,17,webber,9,red_bull,V8 Era,False
430,38,2007-04-15,2007,17.0,14,coulthard,9,red_bull,V8 Era,False
431,38,2007-04-15,2007,17.0,11,sato,8,super_aguri,V8 Era,False
432,38,2007-04-15,2007,17.0,24,liuzzi,5,rb,V8 Era,False
433,38,2007-04-15,2007,17.0,18,button,11,mercedes,V8 Era,False
434,38,2007-04-15,2007,17.0,26,speed,5,rb,V8 Era,False
435,39,2007-05-13,2007,1.0,13,massa,6,ferrari,V8 Era,False
436,39,2007-05-13,2007,2.0,1,hamilton,1,mclaren,V8 Era,False
437,39,2007-05-13,2007,3.0,4,alonso,1,mclaren,V8 Era,False
438,39,2007-05-13,2007,4.0,9,kubica,2,sauber,V8 Era,False
439,39,2007-05-13,2007,5.0,14,coulthard,9,red_bull,V8 Era,False
440,39,2007-05-13,2007,6.0,3,rosberg,3,williams,V8 Era,False
441,39,2007-05-13,2007,7.0,5,kovalainen,4,alpine,V8 Era,False
442,39,2007-05-13,2007,8.0,11,sato,8,super_aguri,V8 Era,False
443,39,2007-05-13,2007,9.0,21,fisichella,4,alpine,V8 Era,False
444,39,2007-05-13,2007,10.0,22,barrichello,11,mercedes,V8 Era,False
445,39,2007-05-13,2007,11.0,19,davidson,8,super_aguri,V8 Era,False
446,39,2007-05-13,2007,12.0,18,button,11,mercedes,V8 Era,False
447,39,2007-05-13,2007,13.0,16,sutil,12,aston_martin,V8 Era,False
448,39,2007-05-13,2007,14.0,27,albers,12,aston_martin,V8 Era,False
449,39,2007-05-13,2007,15.0,2,heidfeld,2,sauber,V8 Era,False
450,39,2007-05-13,2007,15.0,23,ralf_schumacher,7,toyota,V8 Era,False
451,39,2007-05-13,2007,15.0,24,liuzzi,5,rb,V8 Era,False
452,39,2007-05-13,2007,15.0,26,speed,5,rb,V8 Era,False
453,39,2007-05-13,2007,15.0,8,raikkonen,6,ferrari,V8 Era,False
454,39,2007-05-13,2007,15.0,15,trulli,7,toyota,V8 Era,False
455,39,2007-05-13,2007,15.0,17,webber,9,red_bull,V8 Era,False
456,39,2007-05-13,2007,15.0,25,wurz,3,williams,V8 Era,False
457,40,2007-05-27,2007,1.0,4,alonso,1,mclaren,V8 Era,True
458,40,2007-05-27,2007,2.0,1,hamilton,1,mclaren,V8 Era,True
459,40,2007-05-27,2007,3.0,13,massa,6,ferrari,V8 Era,True
460,40,2007-05-27,2007,4.0,21,fisichella,4,alpine,V8 Era,True
461,40,2007-05-27,2007,5.0,9,kubica,2,sauber,V8 Era,True
462,40,2007-05-27,2007,6.0,2,heidfeld,2,sauber,V8 Era,True
463,40,2007-05-27,2007,7.0,25,wurz,3,williams,V8 Era,True
464,40,2007-05-27,2007,8.0,8,raikkonen,6,ferrari,V8 Era,True
465,40,2007-05-27,2007,9.0,26,speed,5,rb,V8 Era,True
466,40,2007-05-27,2007,10.0,22,barrichello,11,mercedes,V8 Era,True
467,40,2007-05-27,2007,11.0,18,button,11,mercedes,V8 Era,True
468,40,2007-05-27,2007,12.0,3,rosberg,3,williams,V8 Era,True
469,40,2007-05-27,2007,13.0,5,kovalainen,4,alpine,V8 Era,True
470,40,2007-05-27,2007,14.0,14,coulthard,9,red_bull,V8 Era,True
471,40,2007-05-27,2007,15.0,15,trulli,7,toyota,V8 Era,True
472,40,2007-05-27,2007,16.0,23,ralf_schumacher,7,toyota,V8 Era,True
473,40,2007-05-27,2007,17.0,11,sato,8,super_aguri,V8 Era,True
474,40,2007-05-27,2007,18.0,19,davidson,8,super_aguri,V8 Era,True
475,40,2007-05-27,2007,19.0,27,albers,12,aston_martin,V8 Era,True
476,40,2007-05-27,2007,20.0,16,sutil,12,aston_martin,V8 Era,True
477,40,2007-05-27,2007,20.0,17,webber,9,red_bull,V8 Era,True
478,40,2007-05-27,2007,20.0,24,liuzzi,5,rb,V8 Era,True
479,41,2007-06-10,2007,1.0,1,hamilton,1,mclaren,V8 Era,True
480,41,2007-06-10,2007,2.0,2,heidfeld,2,sauber,V8 Era,True
481,41,2007-06-10,2007,3.0,25,wurz,3,williams,V8 Era,True
482,41,2007-06-10,2007,4.0,5,kovalainen,4,alpine,V8 Era,True
483,41,2007-06-10,2007,5.0,8,raikkonen,6,ferrari,V8 Era,True
484,41,2007-06-10,2007,6.0,11,sato,8,super_aguri,V8 Era,True
485,41,2007-06-10,2007,7.0,4,alonso,1,mclaren,V8 Era,True
486,41,2007-06-10,2007,8.0,23,ralf_schumacher,7,toyota,V8 Era,True
487,41,2007-06-10,2007,9.0,17,webber,9,red_bull,V8 Era,True
488,41,2007-06-10,2007,10.0,3,rosberg,3,williams,V8 Era,True
489,41,2007-06-10,2007,11.0,19,davidson,8,super_aguri,V8 Era,True
490,41,2007-06-10,2007,12.0,22,barrichello,11,mercedes,V8 Era,True
491,41,2007-06-10,2007,13.0,15,trulli,7,toyota,V8 Era,True
492,41,2007-06-10,2007,13.0,24,liuzzi,5,rb,V8 Era,True
493,41,2007-06-10,2007,13.0,27,albers,12,aston_martin,V8 Era,True
494,41,2007-06-10,2007,13.0,14,coulthard,9,red_bull,V8 Era,True
495,41,2007-06-10,2007,13.0,9,kubica,2,sauber,V8 Era,True
496,41,2007-06-10,2007,13.0,16,sutil,12,aston_martin,V8 Era,True
497,41,2007-06-10,2007,13.0,26,speed,5,rb,V8 Era,True
498,41,2007-06-10,2007,13.0,18,button,11,mercedes,V8 Era,True
499,41,2007-06-10,2007,13.0,13,massa,6,ferrari,V8 Era,True
500,41,2007-06-10,2007,13.0,21,fisichella,4,alpine,V8 Era,True
501,42,2007-06-17,2007,1.0,1,hamilton,1,mclaren,V8 Era,False
502,42,2007-06-17,2007,2.0,4,alonso,1,mclaren,V8 Era,False
503,42,2007-06-17,2007,3.0,13,massa,6,ferrari,V8 Era,False
504,42,2007-06-17,2007,4.0,8,raikkonen,6,ferrari,V8 Era,False
505,42,2007-06-17,2007,5.0,5,kovalainen,4,alpine,V8 Era,False
506,42,2007-06-17,2007,6.0,15,trulli,7,toyota,V8 Era,False
507,42,2007-06-17,2007,7.0,17,webber,9,red_bull,V8 Era,False
508,42,2007-06-17,2007,8.0,20,vettel,2,sauber,V8 Era,False
509,42,2007-06-17,2007,9.0,21,fisichella,4,alpine,V8 Era,False
510,42,2007-06-17,2007,10.0,25,wurz,3,williams,V8 Era,False
511,42,2007-06-17,2007,11.0,19,davidson,8,super_aguri,V8 Era,False
512,42,2007-06-17,2007,12.0,18,button,11,mercedes,V8 Era,False
513,42,2007-06-17,2007,13.0,26,speed,5,rb,V8 Era,False
514,42,2007-06-17,2007,14.0,16,sutil,12,aston_martin,V8 Era,False
515,42,2007-06-17,2007,15.0,27,albers,12,aston_martin,V8 Era,False
516,42,2007-06-17,2007,16.0,3,rosberg,3,williams,V8 Era,False
517,42,2007-06-17,2007,17.0,24,liuzzi,5,rb,V8 Era,False
518,42,2007-06-17,2007,18.0,2,heidfeld,2,sauber,V8 Era,False
519,42,2007-06-17,2007,18.0,11,sato,8,super_aguri,V8 Era,False
520,42,2007-06-17,2007,18.0,14,coulthard,9,red_bull,V8 Era,False
521,42,2007-06-17,2007,18.0,22,barrichello,11,mercedes,V8 Era,False
522,42,2007-06-17,2007,18.0,23,ralf_schumacher,7,toyota,V8 Era,False
523,43,2007-07-01,2007,1.0,8,raikkonen,6,ferrari,V8 Era,False
524,43,2007-07-01,2007,2.0,13,massa,6,ferrari,V8 Era,False
525,43,2007-07-01,2007,3.0,1,hamilton,1,mclaren,V8 Era,False
526,43,2007-07-01,2007,4.0,9,kubica,2,sauber,V8 Era,False
527,43,2007-07-01,2007,5.0,2,heidfeld,2,sauber,V8 Era,False
528,43,2007-07-01,2007,6.0,21,fisichella,4,alpine,V8 Era,False
529,43,2007-07-01,2007,7.0,4,alonso,1,mclaren,V8 Era,False
530,43,2007-07-01,2007,8.0,18,button,11,mercedes,V8 Era,False
531,43,2007-07-01,2007,9.0,3,rosberg,3,williams,V8 Era,False
532,43,2007-07-01,2007,10.0,23,ralf_schumacher,7,toyota,V8 Era,False
533,43,2007-07-01,2007,11.0,22,barrichello,11,mercedes,V8 Era,False
534,43,2007-07-01,2007,12.0,17,webber,9,red_bull,V8 Era,False
535,43,2007-07-01,2007,13.0,14,coulthard,9,red_bull,V8 Era,False
536,43,2007-07-01,2007,14.0,25,wurz,3,williams,V8 Era,False
537,43,2007-07-01,2007,15.0,5,kovalainen,4,alpine,V8 Era,False
538,43,2007-07-01,2007,16.0,11,sato,8,super_aguri,V8 Era,False
539,43,2007-07-01,2007,17.0,16,sutil,12,aston_martin,V8 Era,False
540,43,2007-07-01,2007,18.0,26,speed,5,rb,V8 Era,False
541,43,2007-07-01,2007,18.0,27,albers,12,aston_martin,V8 Era,False
542,43,2007-07-01,2007,18.0,19,davidson,8,super_aguri,V8 Era,False
543,43,2007-07-01,2007,18.0,15,trulli,7,toyota,V8 Era,False
544,43,2007-07-01,2007,18.0,24,liuzzi,5,rb,V8 Era,False
545,44,2007-07-08,2007,1.0,8,raikkonen,6,ferrari,V8 Era,False
546,44,2007-07-08,2007,2.0,4,alonso,1,mclaren,V8 Era,False
547,44,2007-07-08,2007,3.0,1,hamilton,1,mclaren,V8 Era,False
548,44,2007-07-08,2007,4.0,9,kubica,2,sauber,V8 Era,False
549,44,2007-07-08,2007,5.0,13,massa,6,ferrari,V8 Era,False
550,44,2007-07-08,2007,6.0,2,heidfeld,2,sauber,V8 Era,False
551,44,2007-07-08,2007,7.0,5,kovalainen,4,alpine,V8 Era,False
552,44,2007-07-08,2007,8.0,21,fisichella,4,alpine,V8 Era,False
553,44,2007-07-08,2007,9.0,22,barrichello,11,mercedes,V8 Era,False
554,44,2007-07-08,2007,10.0,18,button,11,mercedes,V8 Era,False
555,44,2007-07-08,2007,11.0,14,coulthard,9,red_bull,V8 Era,False
556,44,2007-07-08,2007,12.0,3,rosberg,3,williams,V8 Era,False
557,44,2007-07-08,2007,13.0,25,wurz,3,williams,V8 Era,False
558,44,2007-07-08,2007,14.0,11,sato,8,super_aguri,V8 Era,False
559,44,2007-07-08,2007,15.0,27,albers,12,aston_martin,V8 Era,False
560,44,2007-07-08,2007,16.0,24,liuzzi,5,rb,V8 Era,False
561,44,2007-07-08,2007,17.0,15,trulli,7,toyota,V8 Era,False
562,44,2007-07-08,2007,17.0,19,davidson,8,super_aguri,V8 Era,False
563,44,2007-07-08,2007,17.0,26,speed,5,rb,V8 Era,False
564,44,2007-07-08,2007,17.0,23,ralf_schumacher,7,toyota,V8 Era,False
565,44,2007-07-08,2007,17.0,16,sutil,12,aston_martin,V8 Era,False
566,44,2007-07-08,2007,17.0,17,webber,9,red_bull,V8 Era,False
567,45,2007-07-22,2007,1.0,4,alonso,1,mclaren,V8 Era,False
568,45,2007-07-22,2007,2.0,13,massa,6,ferrari,V8 Era,False
569,45,2007-07-22,2007,3.0,17,webber,9,red_bull,V8 Era,False
570,45,2007-07-22,2007,4.0,25,wurz,3,williams,V8 Era,False
571,45,2007-07-22,2007,5.0,14,coulthard,9,red_bull,V8 Era,False
572,45,2007-07-22,2007,6.0,2,heidfeld,2,sauber,V8 Era,False
573,45,2007-07-22,2007,7.0,9,kubica,2,sauber,V8 Era,False
574,45,2007-07-22,2007,8.0,5,kovalainen,4,alpine,V8 Era,False
575,45,2007-07-22,2007,9.0,1,hamilton,1,mclaren,V8 Era,False
576,45,2007-07-22,2007,10.0,21,fisichella,4,alpine,V8 Era,False
577,45,2007-07-22,2007,11.0,22,barrichello,11,mercedes,V8 Era,False
578,45,2007-07-22,2007,12.0,19,davidson,8,super_aguri,V8 Era,False
579,45,2007-07-22,2007,13.0,15,trulli,7,toyota,V8 Era,False
580,45,2007-07-22,2007,14.0,8,raikkonen,6,ferrari,V8 Era,False
581,45,2007-07-22,2007,14.0,11,sato,8,super_aguri,V8 Era,False
582,45,2007-07-22,2007,14.0,23,ralf_schumacher,7,toyota,V8 Era,False
583,45,2007-07-22,2007,14.0,28,markus_winkelhock,12,aston_martin,V8 Era,False
584,45,2007-07-22,2007,14.0,18,button,11,mercedes,V8 Era,False
585,45,2007-07-22,2007,14.0,16,sutil,12,aston_martin,V8 Era,False
586,45,2007-07-22,2007,14.0,3,rosberg,3,williams,V8 Era,False
587,45,2007-07-22,2007,14.0,26,speed,5,rb,V8 Era,False
588,45,2007-07-22,2007,14.0,24,liuzzi,5,rb,V8 Era,False
589,46,2007-08-05,2007,1.0,1,hamilton,1,mclaren,V8 Era,False
590,46,2007-08-05,2007,2.0,8,raikkonen,6,ferrari,V8 Era,False
591,46,2007-08-05,2007,3.0,2,heidfeld,2,sauber,V8 Era,False
592,46,2007-08-05,2007,4.0,4,alonso,1,mclaren,V8 Era,False
593,46,2007-08-05,2007,5.0,9,kubica,2,sauber,V8 Era,False
594,46,2007-08-05,2007,6.0,23,ralf_schumacher,7,toyota,V8 Era,False
595,46,2007-08-05,2007,7.0,3,rosberg,3,williams,V8 Era,False
596,46,2007-08-05,2007,8.0,5,kovalainen,4,alpine,V8 Era,False
597,46,2007-08-05,2007,9.0,17,webber,9,red_bull,V8 Era,False
598,46,2007-08-05,2007,10.0,15,trulli,7,toyota,V8 Era,False
599,46,2007-08-05,2007,11.0,14,coulthard,9,red_bull,V8 Era,False
600,46,2007-08-05,2007,12.0,21,fisichella,4,alpine,V8 Era,False
601,46,2007-08-05,2007,13.0,13,massa,6,ferrari,V8 Era,False
602,46,2007-08-05,2007,14.0,25,wurz,3,williams,V8 Era,False
603,46,2007-08-05,2007,15.0,11,sato,8,super_aguri,V8 Era,False
604,46,2007-08-05,2007,16.0,20,vettel,5,rb,V8 Era,False
605,46,2007-08-05,2007,17.0,16,sutil,12,aston_martin,V8 Era,False
606,46,2007-08-05,2007,18.0,22,barrichello,11,mercedes,V8 Era,False
607,46,2007-08-05,2007,19.0,24,liuzzi,5,rb,V8 Era,False
608,46,2007-08-05,2007,19.0,19,davidson,8,super_aguri,V8 Era,False
609,46,2007-08-05,2007,19.0,18,button,11,mercedes,V8 Era,False
610,46,2007-08-05,2007,19.0,29,yamamoto,12,aston_martin,V8 Era,False
611,47,2007-08-26,2007,1.0,13,massa,6,ferrari,V8 Era,False
612,47,2007-08-26,2007,2.0,8,raikkonen,6,ferrari,V8 Era,False
613,47,2007-08-26,2007,3.0,4,alonso,1,mclaren,V8 Era,False
614,47,2007-08-26,2007,4.0,2,heidfeld,2,sauber,V8 Era,False
615,47,2007-08-26,2007,5.0,1,hamilton,1,mclaren,V8 Era,False
616,47,2007-08-26,2007,6.0,5,kovalainen,4,alpine,V8 Era,False
617,47,2007-08-26,2007,7.0,3,rosberg,3,williams,V8 Era,False
618,47,2007-08-26,2007,8.0,9,kubica,2,sauber,V8 Era,False
619,47,2007-08-26,2007,9.0,21,fisichella,4,alpine,V8 Era,False
620,47,2007-08-26,2007,10.0,14,coulthard,9,red_bull,V8 Era,False
621,47,2007-08-26,2007,11.0,25,wurz,3,williams,V8 Era,False
622,47,2007-08-26,2007,12.0,23,ralf_schumacher,7,toyota,V8 Era,False
623,47,2007-08-26,2007,13.0,18,button,11,mercedes,V8 Era,False
624,47,2007-08-26,2007,14.0,19,davidson,8,super_aguri,V8 Era,False
625,47,2007-08-26,2007,15.0,24,liuzzi,5,rb,V8 Era,False
626,47,2007-08-26,2007,16.0,15,trulli,7,toyota,V8 Era,False
627,47,2007-08-26,2007,17.0,22,barrichello,11,mercedes,V8 Era,False
628,47,2007-08-26,2007,18.0,11,sato,8,super_aguri,V8 Era,False
629,47,2007-08-26,2007,19.0,20,vettel,5,rb,V8 Era,False
630,47,2007-08-26,2007,20.0,29,yamamoto,12,aston_martin,V8 Era,False
631,47,2007-08-26,2007,21.0,16,sutil,12,aston_martin,V8 Era,False
632,47,2007-08-26,2007,22.0,17,webber,9,red_bull,V8 Era,False
633,48,2007-09-09,2007,1.0,4,alonso,1,mclaren,V8 Era,False
634,48,2007-09-09,2007,2.0,1,hamilton,1,mclaren,V8 Era,False
635,48,2007-09-09,2007,3.0,8,raikkonen,6,ferrari,V8 Era,False
636,48,2007-09-09,2007,4.0,2,heidfeld,2,sauber,V8 Era,False
637,48,2007-09-09,2007,5.0,9,kubica,2,sauber,V8 Era,False
638,48,2007-09-09,2007,6.0,3,rosberg,3,williams,V8 Era,False
639,48,2007-09-09,2007,7.0,5,kovalainen,4,alpine,V8 Era,False
640,48,2007-09-09,2007,8.0,18,button,11,mercedes,V8 Era,False
641,48,2007-09-09,2007,9.0,17,webber,9,red_bull,V8 Era,False
642,48,2007-09-09,2007,10.0,22,barrichello,11,mercedes,V8 Era,False
643,48,2007-09-09,2007,11.0,15,trulli,7,toyota,V8 Era,False
644,48,2007-09-09,2007,12.0,21,fisichella,4,alpine,V8 Era,False
645,48,2007-09-09,2007,13.0,25,wurz,3,williams,V8 Era,False
646,48,2007-09-09,2007,14.0,19,davidson,8,super_aguri,V8 Era,False
647,48,2007-09-09,2007,15.0,23,ralf_schumacher,7,toyota,V8 Era,False
648,48,2007-09-09,2007,16.0,11,sato,8,super_aguri,V8 Era,False
649,48,2007-09-09,2007,17.0,24,liuzzi,5,rb,V8 Era,False
650,48,2007-09-09,2007,18.0,20,vettel,5,rb,V8 Era,False
651,48,2007-09-09,2007,19.0,16,sutil,12,aston_martin,V8 Era,False
652,48,2007-09-09,2007,20.0,29,yamamoto,12,aston_martin,V8 Era,False
653,48,2007-09-09,2007,21.0,13,massa,6,ferrari,V8 Era,False
654,48,2007-09-09,2007,21.0,14,coulthard,9,red_bull,V8 Era,False
655,49,2007-09-16,2007,1.0,8,raikkonen,6,ferrari,V8 Era,False
656,49,2007-09-16,2007,2.0,13,massa,6,ferrari,V8 Era,False
657,49,2007-09-16,2007,3.0,4,alonso,1,mclaren,V8 Era,False
658,49,2007-09-16,2007,4.0,1,hamilton,1,mclaren,V8 Era,False
659,49,2007-09-16,2007,5.0,2,heidfeld,2,sauber,V8 Era,False
660,49,2007-09-16,2007,6.0,3,rosberg,3,williams,V8 Era,False
661,49,2007-09-16,2007,7.0,17,webber,9,red_bull,V8 Era,False
662,49,2007-09-16,2007,8.0,5,kovalainen,4,alpine,V8 Era,False
663,49,2007-09-16,2007,9.0,9,kubica,2,sauber,V8 Era,False
664,49,2007-09-16,2007,10.0,23,ralf_schumacher,7,toyota,V8 Era,False
665,49,2007-09-16,2007,11.0,15,trulli,7,toyota,V8 Era,False
666,49,2007-09-16,2007,12.0,24,liuzzi,5,rb,V8 Era,False
667,49,2007-09-16,2007,13.0,22,barrichello,11,mercedes,V8 Era,False
668,49,2007-09-16,2007,14.0,16,sutil,12,aston_martin,V8 Era,False
669,49,2007-09-16,2007,15.0,11,sato,8,super_aguri,V8 Era,False
670,49,2007-09-16,2007,16.0,19,davidson,8,super_aguri,V8 Era,False
671,49,2007-09-16,2007,17.0,29,yamamoto,12,aston_martin,V8 Era,False
672,49,2007-09-16,2007,18.0,18,button,11,mercedes,V8 Era,False
673,49,2007-09-16,2007,18.0,25,wurz,3,williams,V8 Era,False
674,49,2007-09-16,2007,18.0,14,coulthard,9,red_bull,V8 Era,False
675,49,2007-09-16,2007,18.0,20,vettel,5,rb,V8 Era,False
676,49,2007-09-16,2007,18.0,21,fisichella,4,alpine,V8 Era,False
677,50,2007-09-30,2007,1.0,1,hamilton,1,mclaren,V8 Era,False
678,50,2007-09-30,2007,2.0,5,kovalainen,4,alpine,V8 Era,False
679,50,2007-09-30,2007,3.0,8,raikkonen,6,ferrari,V8 Era,False
680,50,2007-09-30,2007,4.0,14,coulthard,9,red_bull,V8 Era,False
681,50,2007-09-30,2007,5.0,21,fisichella,4,alpine,V8 Era,False
682,50,2007-09-30,2007,6.0,13,massa,6,ferrari,V8 Era,False
683,50,2007-09-30,2007,7.0,9,kubica,2,sauber,V8 Era,False
684,50,2007-09-30,2007,8.0,16,sutil,12,aston_martin,V8 Era,False
685,50,2007-09-30,2007,9.0,24,liuzzi,5,rb,V8 Era,False
686,50,2007-09-30,2007,10.0,22,barrichello,11,mercedes,V8 Era,False
687,50,2007-09-30,2007,11.0,18,button,11,mercedes,V8 Era,False
688,50,2007-09-30,2007,12.0,29,yamamoto,12,aston_martin,V8 Era,False
689,50,2007-09-30,2007,13.0,15,trulli,7,toyota,V8 Era,False
690,50,2007-09-30,2007,14.0,2,heidfeld,2,sauber,V8 Era,False
691,50,2007-09-30,2007,15.0,11,sato,8,super_aguri,V8 Era,False
692,50,2007-09-30,2007,16.0,23,ralf_schumacher,7,toyota,V8 Era,False
693,50,2007-09-30,2007,16.0,19,davidson,8,super_aguri,V8 Era,False
694,50,2007-09-30,2007,16.0,3,rosberg,3,williams,V8 Era,False
695,50,2007-09-30,2007,16.0,20,vettel,5,rb,V8 Era,False
696,50,2007-09-30,2007,16.0,17,webber,9,red_bull,V8 Era,False
697,50,2007-09-30,2007,16.0,4,alonso,1,mclaren,V8 Era,False
698,50,2007-09-30,2007,16.0,25,wurz,3,williams,V8 Era,False
699,51,2007-10-07,2007,1.0,8,raikkonen,6,ferrari,V8 Era,False
700,51,2007-10-07,2007,2.0,4,alonso,1,mclaren,V8 Era,False
701,51,2007-10-07,2007,3.0,13,massa,6,ferrari,V8 Era,False
702,51,2007-10-07,2007,4.0,20,vettel,5,rb,V8 Era,False
703,51,2007-10-07,2007,5.0,18,button,11,mercedes,V8 Era,False
704,51,2007-10-07,2007,6.0,24,liuzzi,5,rb,V8 Era,False
705,51,2007-10-07,2007,7.0,2,heidfeld,2,sauber,V8 Era,False
706,51,2007-10-07,2007,8.0,14,coulthard,9,red_bull,V8 Era,False
707,51,2007-10-07,2007,9.0,5,kovalainen,4,alpine,V8 Era,False
708,51,2007-10-07,2007,10.0,17,webber,9,red_bull,V8 Era,False
709,51,2007-10-07,2007,11.0,21,fisichella,4,alpine,V8 Era,False
710,51,2007-10-07,2007,12.0,25,wurz,3,williams,V8 Era,False
711,51,2007-10-07,2007,13.0,15,trulli,7,toyota,V8 Era,False
712,51,2007-10-07,2007,14.0,11,sato,8,super_aguri,V8 Era,False
713,51,2007-10-07,2007,15.0,22,barrichello,11,mercedes,V8 Era,False
714,51,2007-10-07,2007,16.0,3,rosberg,3,williams,V8 Era,False
